characters-48x48\set-2\left\normal\word_106.png,जू
characters-48x48\set-2\left\normal\word_107.png,जं
characters-48x48\set-2\left\normal\word_108.png,जः
characters-48x48\set-2\left\normal\word_109.png,झि
characters-48x48\set-2\left\normal\word_110.png,झी
characters-48x48\set-2\left\normal\word_111.png,झे
characters-48x48\set-2\left\normal\word_112.png,झै
characters-48x48\set-2\left\normal\word_113.png,झो
characters-48x48\set-2\left\normal\word_114.png,झौ
characters-48x48\set-2\left\normal\word_115.png,झ
characters-48x48\set-2\left\normal\word_116.png,झा
characters-48x48\set-2\left\normal\word_117.png,झु
characters-48x48\set-2\left\normal\word_118.png,झू
characters-48x48\set-2\left\normal\word_119.png,झं
characters-48x48\set-2\left\normal\word_120.png,झः
characters-48x48\set-2\left\normal\word_121.png,ञि
characters-48x48\set-2\left\normal\word_122.png,ञी
characters-48x48\set-2\left\normal\word_123.png,ञे
characters-48x48\set-2\left\normal\word_124.png,ञै
characters-48x48\set-2\left\normal\word_125.png,ञो
characters-48x48\set-2\left\normal\word_126.png,ञौ
characters-48x48\set-2\left\normal\word_127.png,ञ
characters-48x48\set-2\left\normal\word_128.png,ञा
characters-48x48\set-2\left\normal\word_129.png,ञु
characters-48x48\set-2\left\normal\word_130.png,ञू
characters-48x48\set-2\left\normal\word_131.png,ञं
characters-48x48\set-2\left\normal\word_132.png,ञः
characters-48x48\set-2\left\normal\word_133.png,टि
characters-48x48\set-2\left\normal\word_134.png,टी
characters-48x48\set-2\left\normal\word_135.png,टे
characters-48x48\set-2\left\normal\word_136.png,टै
characters-48x48\set-2\left\normal\word_137.png,टो
characters-48x48\set-2\left\normal\word_138.png,टौ
characters-48x48\set-2\left\normal\word_139.png,ट
characters-48x48\set-2\left\normal\word_140.png,टा
characters-48x48\set-2\left\normal\word_141.png,टु
characters-48x48\set-2\left\normal\word_142.png,टू
characters-48x48\set-2\left\normal\word_143.png,टं
characters-48x48\set-2\left\normal\word_144.png,टः
characters-48x48\set-2\left\normal\word_145.png,ठि
characters-48x48\set-2\left\normal\word_146.png,ठी
characters-48x48\set-2\left\normal\word_147.png,ठे
characters-48x48\set-2\left\normal\word_148.png,ठै
characters-48x48\set-2\left\normal\word_149.png,ठो
characters-48x48\set-2\left\normal\word_150.png,ठौ
characters-48x48\set-2\left\normal\word_151.png,ठ
characters-48x48\set-2\left\normal\word_152.png,ठा
characters-48x48\set-2\left\normal\word_153.png,ठु
characters-48x48\set-2\left\normal\word_154.png,ठू
characters-48x48\set-2\left\normal\word_155.png,ठं
characters-48x48\set-2\left\normal\word_156.png,ठः
characters-48x48\set-2\left\normal\word_157.png,डि
characters-48x48\set-2\left\normal\word_158.png,डी
characters-48x48\set-2\left\normal\word_159.png,डे
characters-48x48\set-2\left\normal\word_160.png,डै
characters-48x48\set-2\left\normal\word_161.png,डो
characters-48x48\set-2\left\normal\word_162.png,डौ
characters-48x48\set-2\left\normal\word_163.png,ड
characters-48x48\set-2\left\normal\word_164.png,डा
characters-48x48\set-2\left\normal\word_165.png,डु
characters-48x48\set-2\left\normal\word_166.png,डू
characters-48x48\set-2\left\normal\word_167.png,डं
characters-48x48\set-2\left\normal\word_168.png,डः
characters-48x48\set-2\left\normal\word_169.png,ढि
characters-48x48\set-2\left\normal\word_170.png,ढी
characters-48x48\set-2\left\normal\word_171.png,ढे
characters-48x48\set-2\left\normal\word_172.png,ढै
characters-48x48\set-2\left\normal\word_173.png,ढो
characters-48x48\set-2\left\normal\word_174.png,ढौ
characters-48x48\set-2\left\normal\word_175.png,ढ
characters-48x48\set-2\left\normal\word_176.png,ढा
characters-48x48\set-2\left\normal\word_177.png,ढु
characters-48x48\set-2\left\normal\word_178.png,ढू
characters-48x48\set-2\left\normal\word_179.png,ढं
characters-48x48\set-2\left\normal\word_180.png,ढः
characters-48x48\set-2\left\normal\word_181.png,णि
characters-48x48\set-2\left\normal\word_182.png,णी
characters-48x48\set-2\left\normal\word_183.png,णे
characters-48x48\set-2\left\normal\word_184.png,णै
characters-48x48\set-2\left\normal\word_185.png,णो
characters-48x48\set-2\left\normal\word_186.png,णौ
characters-48x48\set-2\left\normal\word_187.png,ण
characters-48x48\set-2\left\normal\word_188.png,णा
characters-48x48\set-2\left\normal\word_189.png,णु
characters-48x48\set-2\left\normal\word_190.png,णू
characters-48x48\set-2\left\normal\word_191.png,णं
characters-48x48\set-2\left\normal\word_192.png,णः
characters-48x48\set-2\left\normal\word_193.png,ति
characters-48x48\set-2\left\normal\word_194.png,ती
characters-48x48\set-2\left\normal\word_195.png,ते
characters-48x48\set-2\left\normal\word_196.png,तै
characters-48x48\set-2\left\normal\word_197.png,तो
characters-48x48\set-2\left\normal\word_198.png,तौ
characters-48x48\set-2\left\normal\word_199.png,त
characters-48x48\set-2\left\normal\word_200.png,ता
characters-48x48\set-2\left\normal\word_201.png,तु
characters-48x48\set-2\left\normal\word_202.png,तू
characters-48x48\set-2\left\normal\word_203.png,तं
characters-48x48\set-2\left\normal\word_204.png,तः
characters-48x48\set-2\left\normal\word_205.png,थि
characters-48x48\set-2\left\normal\word_206.png,थी
characters-48x48\set-2\left\normal\word_207.png,थे
characters-48x48\set-2\left\normal\word_208.png,थै
characters-48x48\set-2\left\normal\word_209.png,थो
characters-48x48\set-2\left\normal\word_210.png,थौ
characters-48x48\set-2\left\normal\word_211.png,थ
characters-48x48\set-2\left\normal\word_212.png,था
characters-48x48\set-2\left\normal\word_213.png,थु
characters-48x48\set-2\left\normal\word_214.png,थू
characters-48x48\set-2\left\normal\word_215.png,थं
characters-48x48\set-2\left\normal\word_216.png,थः
characters-48x48\set-2\left\normal\word_217.png,दि
characters-48x48\set-2\left\normal\word_218.png,दी
characters-48x48\set-2\left\normal\word_219.png,दे
characters-48x48\set-2\left\normal\word_220.png,दै
characters-48x48\set-2\left\normal\word_221.png,दो
characters-48x48\set-2\left\normal\word_222.png,दौ
characters-48x48\set-2\left\normal\word_223.png,द
characters-48x48\set-2\left\normal\word_224.png,दा
characters-48x48\set-2\left\normal\word_225.png,दु
characters-48x48\set-2\left\normal\word_226.png,दू
characters-48x48\set-2\left\normal\word_227.png,दं
characters-48x48\set-2\left\normal\word_228.png,दः
characters-48x48\set-2\left\normal\word_229.png,धि
characters-48x48\set-2\left\normal\word_230.png,धी
characters-48x48\set-2\left\normal\word_231.png,धे
characters-48x48\set-2\left\normal\word_232.png,धै
characters-48x48\set-2\left\normal\word_233.png,धो
characters-48x48\set-2\left\normal\word_234.png,धौ
characters-48x48\set-2\left\normal\word_235.png,ध
characters-48x48\set-2\left\normal\word_236.png,धा
characters-48x48\set-2\left\normal\word_237.png,धु
characters-48x48\set-2\left\normal\word_238.png,धू
characters-48x48\set-2\left\normal\word_239.png,धं
characters-48x48\set-2\left\normal\word_240.png,धः
characters-48x48\set-2\left\normal\word_241.png,नि
characters-48x48\set-2\left\normal\word_242.png,नी
characters-48x48\set-2\left\normal\word_243.png,ने
characters-48x48\set-2\left\normal\word_244.png,नै
characters-48x48\set-2\left\normal\word_245.png,नो
characters-48x48\set-2\left\normal\word_246.png,नौ
characters-48x48\set-2\left\normal\word_247.png,न
characters-48x48\set-2\left\normal\word_248.png,ना
characters-48x48\set-2\left\normal\word_249.png,नु
characters-48x48\set-2\left\normal\word_250.png,नू
characters-48x48\set-2\left\normal\word_251.png,नं
characters-48x48\set-2\left\normal\word_252.png,नः
characters-48x48\set-2\left\normal\word_253.png,पि
characters-48x48\set-2\left\normal\word_254.png,पी
characters-48x48\set-2\left\normal\word_255.png,पे
characters-48x48\set-2\left\normal\word_256.png,पै
characters-48x48\set-2\left\normal\word_257.png,पो
characters-48x48\set-2\left\normal\word_258.png,पौ
characters-48x48\set-2\left\normal\word_259.png,प
characters-48x48\set-2\left\normal\word_260.png,पा
characters-48x48\set-2\left\normal\word_261.png,पु
characters-48x48\set-2\left\normal\word_262.png,पू
characters-48x48\set-2\left\normal\word_263.png,पं
characters-48x48\set-2\left\normal\word_264.png,पः
characters-48x48\set-2\left\normal\word_265.png,फि
characters-48x48\set-2\left\normal\word_266.png,फी
characters-48x48\set-2\left\normal\word_267.png,फे
characters-48x48\set-2\left\normal\word_268.png,फै
characters-48x48\set-2\left\normal\word_269.png,फो
characters-48x48\set-2\left\normal\word_270.png,फौ
characters-48x48\set-2\left\normal\word_271.png,फ
characters-48x48\set-2\left\normal\word_272.png,फा
characters-48x48\set-2\left\normal\word_273.png,फु
characters-48x48\set-2\left\normal\word_274.png,फू
characters-48x48\set-2\left\normal\word_275.png,फं
characters-48x48\set-2\left\normal\word_276.png,फः
characters-48x48\set-2\left\normal\word_277.png,बि
characters-48x48\set-2\left\normal\word_278.png,बी
characters-48x48\set-2\left\normal\word_279.png,बे
characters-48x48\set-2\left\normal\word_280.png,बै
characters-48x48\set-2\left\normal\word_281.png,बो
characters-48x48\set-2\left\normal\word_282.png,बौ
characters-48x48\set-2\left\normal\word_283.png,ब
characters-48x48\set-2\left\normal\word_284.png,बा
characters-48x48\set-2\left\normal\word_285.png,बु
characters-48x48\set-2\left\normal\word_286.png,बू
characters-48x48\set-2\left\normal\word_287.png,बं
characters-48x48\set-2\left\normal\word_288.png,बः
characters-48x48\set-2\left\normal\word_289.png,भि
characters-48x48\set-2\left\normal\word_290.png,भी
characters-48x48\set-2\left\normal\word_291.png,भे
characters-48x48\set-2\left\normal\word_292.png,भै
characters-48x48\set-2\left\normal\word_293.png,भो
characters-48x48\set-2\left\normal\word_294.png,भौ
characters-48x48\set-2\left\normal\word_295.png,भ
characters-48x48\set-2\left\normal\word_296.png,भा
characters-48x48\set-2\left\normal\word_297.png,भु
characters-48x48\set-2\left\normal\word_298.png,भू
characters-48x48\set-2\left\normal\word_299.png,भं
characters-48x48\set-2\left\normal\word_300.png,भः
characters-48x48\set-2\left\normal\word_301.png,मि
characters-48x48\set-2\left\normal\word_302.png,मी
characters-48x48\set-2\left\normal\word_303.png,मे
characters-48x48\set-2\left\normal\word_304.png,मै
characters-48x48\set-2\left\normal\word_305.png,मो
characters-48x48\set-2\left\normal\word_306.png,मौ
characters-48x48\set-2\left\normal\word_307.png,म
characters-48x48\set-2\left\normal\word_308.png,मा
characters-48x48\set-2\left\normal\word_309.png,मु
characters-48x48\set-2\left\normal\word_310.png,मू
characters-48x48\set-2\left\normal\word_311.png,मं
characters-48x48\set-2\left\normal\word_312.png,मः
characters-48x48\set-2\left\normal\word_313.png,यि
characters-48x48\set-2\left\normal\word_314.png,यी
characters-48x48\set-2\left\normal\word_315.png,ये
characters-48x48\set-2\left\normal\word_316.png,यै
characters-48x48\set-2\left\normal\word_317.png,यो
characters-48x48\set-2\left\normal\word_318.png,यौ
characters-48x48\set-2\left\normal\word_319.png,य
characters-48x48\set-2\left\normal\word_320.png,या
characters-48x48\set-2\left\normal\word_321.png,यु
characters-48x48\set-2\left\normal\word_322.png,यू
characters-48x48\set-2\left\normal\word_323.png,यं
characters-48x48\set-2\left\normal\word_324.png,यः
characters-48x48\set-2\left\normal\word_325.png,रि
characters-48x48\set-2\left\normal\word_326.png,री
characters-48x48\set-2\left\normal\word_327.png,रे
characters-48x48\set-2\left\normal\word_328.png,रै
characters-48x48\set-2\left\normal\word_329.png,रो
characters-48x48\set-2\left\normal\word_330.png,रौ
characters-48x48\set-2\left\normal\word_331.png,र
characters-48x48\set-2\left\normal\word_332.png,रा
characters-48x48\set-2\left\normal\word_333.png,रु
characters-48x48\set-2\left\normal\word_334.png,रू
characters-48x48\set-2\left\normal\word_335.png,रं
characters-48x48\set-2\left\normal\word_336.png,रः
characters-48x48\set-2\left\normal\word_337.png,लि
characters-48x48\set-2\left\normal\word_338.png,ली
characters-48x48\set-2\left\normal\word_339.png,ले
characters-48x48\set-2\left\normal\word_340.png,लै
characters-48x48\set-2\left\normal\word_341.png,लो
characters-48x48\set-2\left\normal\word_342.png,लौ
characters-48x48\set-2\left\normal\word_343.png,ल
characters-48x48\set-2\left\normal\word_344.png,ला
characters-48x48\set-2\left\normal\word_345.png,लु
characters-48x48\set-2\left\normal\word_346.png,लू
characters-48x48\set-2\left\normal\word_347.png,लं
characters-48x48\set-2\left\normal\word_348.png,लः
characters-48x48\set-2\left\normal\word_349.png,वि
characters-48x48\set-2\left\normal\word_350.png,वी
characters-48x48\set-2\left\normal\word_351.png,वे
characters-48x48\set-2\left\normal\word_352.png,वै
characters-48x48\set-2\left\normal\word_353.png,वो
characters-48x48\set-2\left\normal\word_354.png,वौ
characters-48x48\set-2\left\normal\word_355.png,व
characters-48x48\set-2\left\normal\word_356.png,वा
characters-48x48\set-2\left\normal\word_357.png,वु
characters-48x48\set-2\left\normal\word_358.png,वू
characters-48x48\set-2\left\normal\word_359.png,वं
characters-48x48\set-2\left\normal\word_360.png,वः
characters-48x48\set-2\left\normal\word_361.png,शि
characters-48x48\set-2\left\normal\word_362.png,शी
characters-48x48\set-2\left\normal\word_363.png,शे
characters-48x48\set-2\left\normal\word_364.png,शै
characters-48x48\set-2\left\normal\word_365.png,शो
characters-48x48\set-2\left\normal\word_366.png,शौ
characters-48x48\set-2\left\normal\word_367.png,श
characters-48x48\set-2\left\normal\word_368.png,शा
characters-48x48\set-2\left\normal\word_369.png,शु
characters-48x48\set-2\left\normal\word_370.png,शू
characters-48x48\set-2\left\normal\word_371.png,शं
characters-48x48\set-2\left\normal\word_372.png,शः
characters-48x48\set-2\left\normal\word_373.png,षि
characters-48x48\set-2\left\normal\word_374.png,षी
characters-48x48\set-2\left\normal\word_375.png,षे
characters-48x48\set-2\left\normal\word_376.png,षै
characters-48x48\set-2\left\normal\word_377.png,षो
characters-48x48\set-2\left\normal\word_378.png,षौ
characters-48x48\set-2\left\normal\word_379.png,ष
characters-48x48\set-2\left\normal\word_380.png,षा
characters-48x48\set-2\left\normal\word_381.png,षु
characters-48x48\set-2\left\normal\word_382.png,षू
characters-48x48\set-2\left\normal\word_383.png,षं
characters-48x48\set-2\left\normal\word_384.png,षः
characters-48x48\set-2\left\normal\word_385.png,सि
characters-48x48\set-2\left\normal\word_386.png,सी
characters-48x48\set-2\left\normal\word_387.png,से
characters-48x48\set-2\left\normal\word_388.png,सै
characters-48x48\set-2\left\normal\word_389.png,सो
characters-48x48\set-2\left\normal\word_390.png,सौ
characters-48x48\set-2\left\normal\word_391.png,स
characters-48x48\set-2\left\normal\word_392.png,सा
characters-48x48\set-2\left\normal\word_393.png,सु
characters-48x48\set-2\left\normal\word_394.png,सू
characters-48x48\set-2\left\normal\word_395.png,सं
characters-48x48\set-2\left\normal\word_396.png,सः
characters-48x48\set-2\left\normal\word_397.png,हि
characters-48x48\set-2\left\normal\word_398.png,ही
characters-48x48\set-2\left\normal\word_399.png,हे
characters-48x48\set-2\left\normal\word_400.png,है
characters-48x48\set-2\left\normal\word_401.png,हो
characters-48x48\set-2\left\normal\word_402.png,हौ
characters-48x48\set-2\left\normal\word_403.png,ह
characters-48x48\set-2\left\normal\word_404.png,हा
characters-48x48\set-2\left\normal\word_405.png,हु
characters-48x48\set-2\left\normal\word_406.png,हू
characters-48x48\set-2\left\normal\word_407.png,हं
characters-48x48\set-2\left\normal\word_408.png,हः
characters-48x48\set-2\left\normal\word_409.png,ळि
characters-48x48\set-2\left\normal\word_410.png,ळी
characters-48x48\set-2\left\normal\word_411.png,ळे
characters-48x48\set-2\left\normal\word_412.png,ळै
characters-48x48\set-2\left\normal\word_413.png,ळो
characters-48x48\set-2\left\normal\word_414.png,ळौ
characters-48x48\set-2\left\normal\word_415.png,ळ
characters-48x48\set-2\left\normal\word_416.png,ळा
characters-48x48\set-2\left\normal\word_417.png,ळु
characters-48x48\set-2\left\normal\word_418.png,ळू
characters-48x48\set-2\left\normal\word_419.png,ळं
characters-48x48\set-2\left\normal\word_420.png,ळः
characters-48x48\set-2\left\normal\word_421.png,क्षि
characters-48x48\set-2\left\normal\word_422.png,क्षी
characters-48x48\set-2\left\normal\word_423.png,क्षे
characters-48x48\set-2\left\normal\word_424.png,क्षै
characters-48x48\set-2\left\normal\word_425.png,क्षो
characters-48x48\set-2\left\normal\word_426.png,क्षौ
characters-48x48\set-2\left\normal\word_427.png,क्ष
characters-48x48\set-2\left\normal\word_428.png,क्षा
characters-48x48\set-2\left\normal\word_429.png,क्षु
characters-48x48\set-2\left\normal\word_430.png,क्षू
characters-48x48\set-2\left\normal\word_431.png,क्षं
characters-48x48\set-2\left\normal\word_432.png,क्षः
characters-48x48\set-2\left\normal\word_433.png,ज्ञि
characters-48x48\set-2\left\normal\word_434.png,ज्ञी
characters-48x48\set-2\left\normal\word_435.png,ज्ञे
characters-48x48\set-2\left\normal\word_436.png,ज्ञै
characters-48x48\set-2\left\normal\word_437.png,ज्ञो
characters-48x48\set-2\left\normal\word_438.png,ज्ञौ
characters-48x48\set-2\left\normal\word_439.png,ज्ञ
characters-48x48\set-2\left\normal\word_440.png,ज्ञा
characters-48x48\set-2\left\normal\word_441.png,ज्ञु
characters-48x48\set-2\left\normal\word_442.png,ज्ञू
characters-48x48\set-2\left\normal\word_443.png,ज्ञं
characters-48x48\set-2\left\normal\word_444.png,ज्ञः
characters-48x48\set-2\right\bold\word_1.png,ई
characters-48x48\set-2\right\bold\word_2.png,ऐ
characters-48x48\set-2\right\bold\word_3.png,ओ
characters-48x48\set-2\right\bold\word_4.png,औ
characters-48x48\set-2\right\bold\word_5.png,अ
characters-48x48\set-2\right\bold\word_6.png,आ
characters-48x48\set-2\right\bold\word_7.png,इ
characters-48x48\set-2\right\bold\word_8.png,उ
characters-48x48\set-2\right\bold\word_9.png,ऊ
characters-48x48\set-2\right\bold\word_10.png,ए
characters-48x48\set-2\right\bold\word_11.png,अं
characters-48x48\set-2\right\bold\word_12.png,अः
characters-48x48\set-2\right\bold\word_13.png,कि
characters-48x48\set-2\right\bold\word_14.png,की
characters-48x48\set-2\right\bold\word_15.png,के
characters-48x48\set-2\right\bold\word_16.png,कै
characters-48x48\set-2\right\bold\word_17.png,को
characters-48x48\set-2\right\bold\word_18.png,कौ
characters-48x48\set-2\right\bold\word_19.png,क
characters-48x48\set-2\right\bold\word_20.png,का
characters-48x48\set-2\right\bold\word_21.png,कु
characters-48x48\set-2\right\bold\word_22.png,कू
characters-48x48\set-2\right\bold\word_23.png,कं
characters-48x48\set-2\right\bold\word_24.png,कः
characters-48x48\set-2\right\bold\word_25.png,खि
characters-48x48\set-2\right\bold\word_26.png,खी
characters-48x48\set-2\right\bold\word_27.png,खे
characters-48x48\set-2\right\bold\word_28.png,खै
characters-48x48\set-2\right\bold\word_29.png,खो
characters-48x48\set-2\right\bold\word_30.png,खौ
characters-48x48\set-2\right\bold\word_31.png,ख
characters-48x48\set-2\right\bold\word_32.png,खा
characters-48x48\set-2\right\bold\word_33.png,खु
characters-48x48\set-2\right\bold\word_34.png,खू
characters-48x48\set-2\right\bold\word_35.png,खं
characters-48x48\set-2\right\bold\word_36.png,खः
characters-48x48\set-2\right\bold\word_37.png,गि
characters-48x48\set-2\right\bold\word_38.png,गी
characters-48x48\set-2\right\bold\word_39.png,गे
characters-48x48\set-2\right\bold\word_40.png,गै
characters-48x48\set-2\right\bold\word_41.png,गो
characters-48x48\set-2\right\bold\word_42.png,गौ
characters-48x48\set-2\right\bold\word_43.png,ग
characters-48x48\set-2\right\bold\word_44.png,गा
characters-48x48\set-2\right\bold\word_45.png,गु
characters-48x48\set-2\right\bold\word_46.png,गू
characters-48x48\set-2\right\bold\word_47.png,गं
characters-48x48\set-2\right\bold\word_48.png,गः
characters-48x48\set-2\right\bold\word_49.png,घि
characters-48x48\set-2\right\bold\word_50.png,घी
characters-48x48\set-2\right\bold\word_51.png,घे
characters-48x48\set-2\right\bold\word_52.png,घै
characters-48x48\set-2\right\bold\word_53.png,घो
characters-48x48\set-2\right\bold\word_54.png,घौ
characters-48x48\set-2\right\bold\word_55.png,घ
characters-48x48\set-2\right\bold\word_56.png,घा
characters-48x48\set-2\right\bold\word_57.png,घु
characters-48x48\set-2\right\bold\word_58.png,घू
characters-48x48\set-2\right\bold\word_59.png,घं
characters-48x48\set-2\right\bold\word_60.png,घः
characters-48x48\set-2\right\bold\word_61.png,ङि
characters-48x48\set-2\right\bold\word_62.png,ङी
characters-48x48\set-2\right\bold\word_63.png,ङे
characters-48x48\set-2\right\bold\word_64.png,ङै
characters-48x48\set-2\right\bold\word_65.png,ङो
characters-48x48\set-2\right\bold\word_66.png,ङौ
characters-48x48\set-2\right\bold\word_67.png,ङ
characters-48x48\set-2\right\bold\word_68.png,ङा
characters-48x48\set-2\right\bold\word_69.png,ङु
characters-48x48\set-2\right\bold\word_70.png,ङू
characters-48x48\set-2\right\bold\word_71.png,ङं
characters-48x48\set-2\right\bold\word_72.png,ङः
characters-48x48\set-2\right\bold\word_73.png,चि
characters-48x48\set-2\right\bold\word_74.png,ची
characters-48x48\set-2\right\bold\word_75.png,चे
characters-48x48\set-2\right\bold\word_76.png,चै
characters-48x48\set-2\right\bold\word_77.png,चो
characters-48x48\set-2\right\bold\word_78.png,चौ
characters-48x48\set-2\right\bold\word_79.png,च
characters-48x48\set-2\right\bold\word_80.png,चा
characters-48x48\set-2\right\bold\word_81.png,चु
characters-48x48\set-2\right\bold\word_82.png,चू
characters-48x48\set-2\right\bold\word_83.png,चं
characters-48x48\set-2\right\bold\word_84.png,चः
characters-48x48\set-2\right\bold\word_85.png,छि
characters-48x48\set-2\right\bold\word_86.png,छी
characters-48x48\set-2\right\bold\word_87.png,छे
characters-48x48\set-2\right\bold\word_88.png,छै
characters-48x48\set-2\right\bold\word_89.png,छो
characters-48x48\set-2\right\bold\word_90.png,छौ
characters-48x48\set-2\right\bold\word_91.png,छ
characters-48x48\set-2\right\bold\word_92.png,छा
characters-48x48\set-2\right\bold\word_93.png,छु
characters-48x48\set-2\right\bold\word_94.png,छू
characters-48x48\set-2\right\bold\word_95.png,छं
characters-48x48\set-2\right\bold\word_96.png,छः
characters-48x48\set-2\right\bold\word_97.png,जि
characters-48x48\set-2\right\bold\word_98.png,जी
characters-48x48\set-2\right\bold\word_99.png,जे
characters-48x48\set-2\right\bold\word_100.png,जै
characters-48x48\set-2\right\bold\word_101.png,जो
characters-48x48\set-2\right\bold\word_102.png,जौ
characters-48x48\set-2\right\bold\word_103.png,ज
characters-48x48\set-2\right\bold\word_104.png,जा
characters-48x48\set-2\right\bold\word_105.png,जु
characters-48x48\set-2\right\bold\word_106.png,जू
characters-48x48\set-2\right\bold\word_107.png,जं
characters-48x48\set-2\right\bold\word_108.png,जः
characters-48x48\set-2\right\bold\word_109.png,झि
characters-48x48\set-2\right\bold\word_110.png,झी
characters-48x48\set-2\right\bold\word_111.png,झे
characters-48x48\set-2\right\bold\word_112.png,झै
characters-48x48\set-2\right\bold\word_113.png,झो
characters-48x48\set-2\right\bold\word_114.png,झौ
characters-48x48\set-2\right\bold\word_115.png,झ
characters-48x48\set-2\right\bold\word_116.png,झा
characters-48x48\set-2\right\bold\word_117.png,झु
characters-48x48\set-2\right\bold\word_118.png,झू
characters-48x48\set-2\right\bold\word_119.png,झं
characters-48x48\set-2\right\bold\word_120.png,झः
characters-48x48\set-2\right\bold\word_121.png,ञि
characters-48x48\set-2\right\bold\word_122.png,ञी
characters-48x48\set-2\right\bold\word_123.png,ञे
characters-48x48\set-2\right\bold\word_124.png,ञै
characters-48x48\set-2\right\bold\word_125.png,ञो
characters-48x48\set-2\right\bold\word_126.png,ञौ
characters-48x48\set-2\right\bold\word_127.png,ञ
characters-48x48\set-2\right\bold\word_128.png,ञा
characters-48x48\set-2\right\bold\word_129.png,ञु
characters-48x48\set-2\right\bold\word_130.png,ञू
characters-48x48\set-2\right\bold\word_131.png,ञं
characters-48x48\set-2\right\bold\word_132.png,ञः
characters-48x48\set-2\right\bold\word_133.png,टि
characters-48x48\set-2\right\bold\word_134.png,टी
characters-48x48\set-2\right\bold\word_135.png,टे
characters-48x48\set-2\right\bold\word_136.png,टै
characters-48x48\set-2\right\bold\word_137.png,टो
characters-48x48\set-2\right\bold\word_138.png,टौ
characters-48x48\set-2\right\bold\word_139.png,ट
characters-48x48\set-2\right\bold\word_140.png,टा
characters-48x48\set-2\right\bold\word_141.png,टु
characters-48x48\set-2\right\bold\word_142.png,टू
characters-48x48\set-2\right\bold\word_143.png,टं
characters-48x48\set-2\right\bold\word_144.png,टः
characters-48x48\set-2\right\bold\word_145.png,ठि
characters-48x48\set-2\right\bold\word_146.png,ठी
characters-48x48\set-2\right\bold\word_147.png,ठे
characters-48x48\set-2\right\bold\word_148.png,ठै
characters-48x48\set-2\right\bold\word_149.png,ठो
characters-48x48\set-2\right\bold\word_150.png,ठौ
characters-48x48\set-2\right\bold\word_151.png,ठ
characters-48x48\set-2\right\bold\word_152.png,ठा
characters-48x48\set-2\right\bold\word_153.png,ठु
characters-48x48\set-2\right\bold\word_154.png,ठू
characters-48x48\set-2\right\bold\word_155.png,ठं
characters-48x48\set-2\right\bold\word_156.png,ठः
characters-48x48\set-2\right\bold\word_157.png,डि
characters-48x48\set-2\right\bold\word_158.png,डी
characters-48x48\set-2\right\bold\word_159.png,डे
characters-48x48\set-2\right\bold\word_160.png,डै
characters-48x48\set-2\right\bold\word_161.png,डो
characters-48x48\set-2\right\bold\word_162.png,डौ
characters-48x48\set-2\right\bold\word_163.png,ड
characters-48x48\set-2\right\bold\word_164.png,डा
characters-48x48\set-2\right\bold\word_165.png,डु
characters-48x48\set-2\right\bold\word_166.png,डू
characters-48x48\set-2\right\bold\word_167.png,डं
characters-48x48\set-2\right\bold\word_168.png,डः
characters-48x48\set-2\right\bold\word_169.png,ढि
characters-48x48\set-2\right\bold\word_170.png,ढी
characters-48x48\set-2\right\bold\word_171.png,ढे
characters-48x48\set-2\right\bold\word_172.png,ढै
characters-48x48\set-2\right\bold\word_173.png,ढो
characters-48x48\set-2\right\bold\word_174.png,ढौ
characters-48x48\set-2\right\bold\word_175.png,ढ
characters-48x48\set-2\right\bold\word_176.png,ढा
characters-48x48\set-2\right\bold\word_177.png,ढु
characters-48x48\set-2\right\bold\word_178.png,ढू
characters-48x48\set-2\right\bold\word_179.png,ढं
characters-48x48\set-2\right\bold\word_180.png,ढः
characters-48x48\set-2\right\bold\word_181.png,णि
characters-48x48\set-2\right\bold\word_182.png,णी
characters-48x48\set-2\right\bold\word_183.png,णे
characters-48x48\set-2\right\bold\word_184.png,णै
characters-48x48\set-2\right\bold\word_185.png,णो
characters-48x48\set-2\right\bold\word_186.png,णौ
characters-48x48\set-2\right\bold\word_187.png,ण
characters-48x48\set-2\right\bold\word_188.png,णा
characters-48x48\set-2\right\bold\word_189.png,णु
characters-48x48\set-2\right\bold\word_190.png,णू
characters-48x48\set-2\right\bold\word_191.png,णं
characters-48x48\set-2\right\bold\word_192.png,णः
characters-48x48\set-2\right\bold\word_193.png,ति
characters-48x48\set-2\right\bold\word_194.png,ती
characters-48x48\set-2\right\bold\word_195.png,ते
characters-48x48\set-2\right\bold\word_196.png,तै
characters-48x48\set-2\right\bold\word_197.png,तो
characters-48x48\set-2\right\bold\word_198.png,तौ
characters-48x48\set-2\right\bold\word_199.png,त
characters-48x48\set-2\right\bold\word_200.png,ता
characters-48x48\set-2\right\bold\word_201.png,तु
characters-48x48\set-2\right\bold\word_202.png,तू
characters-48x48\set-2\right\bold\word_203.png,तं
characters-48x48\set-2\right\bold\word_204.png,तः
characters-48x48\set-2\right\bold\word_205.png,थि
characters-48x48\set-2\right\bold\word_206.png,थी
characters-48x48\set-2\right\bold\word_207.png,थे
characters-48x48\set-2\right\bold\word_208.png,थै
characters-48x48\set-2\right\bold\word_209.png,थो
characters-48x48\set-2\right\bold\word_210.png,थौ
characters-48x48\set-2\right\bold\word_211.png,थ
characters-48x48\set-2\right\bold\word_212.png,था
characters-48x48\set-2\right\bold\word_213.png,थु
